"","actor","subject","bin","n.aggXbin"
"939","GPG","GOP",0,12
"940","GPG","GOP",1,13
"941","GPG","GOP",2,7
"942","GPG","GOP",3,15
"943","GPG","GOP",4,22
"944","GPG","GOP",5,18
"945","GPG","GOP",8,12
"946","GPG","GOP",9,7
"947","GPG","GOP",10,2
"948","GPG","GOP",11,16
"949","GPG","GOP",12,15
"950","GPG","GOP",13,3
"951","GPG","OBB",0,26
"952","GPG","OBB",1,23
"953","GPG","OBB",2,16
"954","GPG","OBB",3,13
"955","GPG","OBB",4,27
"956","GPG","OBB",5,16
"957","GPG","OBB",8,37
"958","GPG","OBB",9,27
"959","GPG","OBB",10,9
"960","GPG","OBB",11,29
"961","GPG","OBB",12,17
"962","GPG","OBB",13,11
"963","GPG","OGO",0,16
"964","GPG","OGO",1,12
"965","GPG","OGO",2,14
"966","GPG","OGO",3,14
"967","GPG","OGO",4,21
"968","GPG","OGO",5,10
"969","GPG","OGO",8,26
"970","GPG","OGO",9,23
"971","GPG","OGO",10,7
"972","GPG","OGO",11,35
"973","GPG","OGO",12,15
"974","GPG","OGO",13,8
"975","GPG","OOO",0,1
"976","GPG","OOO",2,3
"977","GPG","OOO",9,1
"978","GPG","OOP",0,3
"979","GPG","OOP",1,2
"980","GPG","OOP",3,1
"981","GPG","OOP",4,2
"982","GPG","OOP",5,2
"983","GPG","OOP",8,1
"984","GPG","OOP",9,3
"985","GPG","OOP",13,1
"986","GPG","OPP",0,8
"987","GPG","OPP",1,12
"988","GPG","OPP",2,25
"989","GPG","OPP",3,23
"990","GPG","OPP",4,39
"991","GPG","OPP",5,26
"992","GPG","OPP",8,3
"993","GPG","OPP",12,22
"994","GPG","OPP",13,19
"995","GPG","PBB",0,1
"996","GPG","PBB",1,1
"997","GPG","PBB",2,1
"998","GPG","PBB",3,2
"999","GPG","PBB",4,1
"1000","GPG","PBB",11,1
"1001","GPG","PBO",0,14
"1002","GPG","PBO",1,8
"1003","GPG","PBO",2,8
"1004","GPG","PBO",3,9
"1005","GPG","PBO",4,19
"1006","GPG","PBO",5,7
"1007","GPG","PBO",8,26
"1008","GPG","PBO",9,20
"1009","GPG","PBO",10,4
"1010","GPG","PBO",11,25
"1011","GPG","PBO",12,12
"1012","GPG","PBO",13,10
"1013","GPG","PGG",0,29
"1014","GPG","PGG",1,28
"1015","GPG","PGG",2,21
"1016","GPG","PGG",3,21
"1017","GPG","PGG",4,14
"1018","GPG","PGG",5,24
"1019","GPG","PGG",8,17
"1020","GPG","PGG",9,9
"1021","GPG","PGG",10,4
"1022","GPG","PGG",11,17
"1023","GPG","PGG",12,17
"1024","GPG","PGG",13,10
"1025","GPG","POO",0,10
"1026","GPG","POO",1,17
"1027","GPG","POO",2,12
"1028","GPG","POO",3,11
"1029","GPG","POO",4,16
"1030","GPG","POO",5,8
"1031","GPG","POO",8,1
"1032","GPG","POO",9,18
"1033","GPG","POO",10,9
"1034","GPG","POO",11,27
"1035","GPG","POO",12,10
"1036","GPG","POO",13,14
"1037","GPG","POP",2,33
"1038","GPG","POP",3,38
"1039","GPG","POP",4,43
"1040","GPG","POP",5,27
"1041","GPG","POP",8,2
"1042","GPG","POP",9,6
"1043","GPG","POP",10,12
"1044","GPG","POP",11,34
"1045","GPG","POP",12,14
"1046","GPG","POP",13,21
"1047","GPG","PPB",0,4
"1048","GPG","PPB",1,20
"1049","GPG","PPB",2,10
"1050","GPG","PPB",3,6
"1051","GPG","PPB",4,16
"1052","GPG","PPB",5,2
"1053","GPG","PPB",8,4
"1054","GPG","PPB",9,2
"1055","GPG","PPB",10,7
"1056","GPG","PPB",11,39
"1057","GPG","PPB",12,10
"1058","GPG","PPB",13,26
"1059","GPG","PPO",0,12
"1060","GPG","PPO",1,22
"1061","GPG","PPO",2,15
"1062","GPG","PPO",3,7
"1063","GPG","PPO",4,11
"1064","GPG","PPO",5,17
"1065","GPG","PPO",8,6
"1066","GPG","PPO",9,7
"1067","GPG","PPO",10,8
"1068","GPG","PPO",11,7
"1069","GPG","PPO",12,6
"1070","GPG","PPO",13,11
"1071","GPG","PPP",0,7
"1072","GPG","PPP",1,8
"1073","GPG","PPP",2,10
"1074","GPG","PPP",3,12
"1075","GPG","PPP",4,15
"1076","GPG","PPP",5,10
"1077","GPG","PPP",8,7
"1078","GPG","PPP",9,6
"1079","GPG","PPP",10,7
"1080","GPG","PPP",11,18
"1081","GPG","PPP",12,12
"1082","GPG","PPP",13,9
"1083","OBB","BBB",4,49
"1084","OBB","BBB",5,13
"1085","OBB","BBB",6,27
"1086","OBB","BBB",7,6
"1087","OBB","BBB",8,12
"1088","OBB","BBB",9,28
"1089","OBB","BBB",10,4
"1090","OBB","BBB",11,16
"1091","OBB","BBB",12,9
"1092","OBB","BBB",13,3
"1093","OBB","BOB",0,4
"1094","OBB","BOB",1,11
"1095","OBB","BOB",2,11
"1096","OBB","BOB",3,9
"1097","OBB","BOB",4,4
"1098","OBB","BOB",5,6
"1099","OBB","BOB",6,6
"1100","OBB","BOB",7,6
"1101","OBB","BOB",8,7
"1102","OBB","BOB",9,1
"1103","OBB","BOB",10,6
"1104","OBB","BOB",11,7
"1105","OBB","BOB",12,7
"1106","OBB","BOB",13,8
"1107","OBB","GGG",0,2
"1108","OBB","GGG",1,2
"1109","OBB","GGG",2,1
"1110","OBB","GGG",3,10
"1111","OBB","GGG",4,2
"1112","OBB","GGG",5,3
"1113","OBB","GGG",6,4
"1114","OBB","GGG",7,3
"1115","OBB","GGG",8,2
"1116","OBB","GGG",9,1
"1117","OBB","GGG",10,1
"1118","OBB","GGG",11,3
"1119","OBB","GGG",12,2
"1120","OBB","GGG",13,3
"1121","OBB","GGO",0,3
"1122","OBB","GGO",2,1
"1123","OBB","GGO",6,2
"1124","OBB","GGO",7,3
"1125","OBB","GGO",8,1
"1126","OBB","GGO",11,2
"1127","OBB","GOO",2,1
"1128","OBB","GOO",3,2
"1129","OBB","GOO",4,1
"1130","OBB","GOO",5,1
"1131","OBB","GOO",6,1
"1132","OBB","GOO",10,1
"1133","OBB","GOO",11,1
"1134","OBB","GOO",12,2
"1135","OBB","GOP",2,4
"1136","OBB","GOP",3,2
"1137","OBB","GOP",4,1
"1138","OBB","GOP",7,1
"1139","OBB","GOP",10,1
"1140","OBB","GOP",11,1
"1141","OBB","GOP",12,1
"1142","OBB","GOP",13,1
"1143","OBB","GPG",5,1
"1144","OBB","GPG",8,3
"1145","OBB","GPG",9,2
"1146","OBB","GPG",12,2
"1147","OBB","OGO",4,1
"1148","OBB","OGO",13,1
"1149","OBB","OOO",0,12
"1150","OBB","OOO",1,10
"1151","OBB","OOO",2,10
"1152","OBB","OOO",3,11
"1153","OBB","OOO",4,15
"1154","OBB","OOO",5,12
"1155","OBB","OOO",6,12
"1156","OBB","OOO",7,16
"1157","OBB","OOO",8,22
"1158","OBB","OOO",9,18
"1159","OBB","OOO",10,5
"1160","OBB","OOO",11,11
"1161","OBB","OOO",12,9
"1162","OBB","OOO",13,8
"1163","OBB","OOP",2,3
"1164","OBB","OOP",3,4
"1165","OBB","OOP",4,10
"1166","OBB","OOP",5,4
"1167","OBB","OOP",6,7
"1168","OBB","OOP",7,46
"1169","OBB","OOP",8,8
"1170","OBB","OOP",9,3
"1171","OBB","OOP",11,2
"1172","OBB","OOP",12,4
"1173","OBB","OOP",13,2
"1174","OBB","OPP",0,3
"1175","OBB","OPP",1,6
"1176","OBB","OPP",2,8
"1177","OBB","OPP",3,11
"1178","OBB","OPP",4,4
"1179","OBB","OPP",5,6
"1180","OBB","OPP",6,3
"1181","OBB","OPP",7,4
"1182","OBB","OPP",8,5
"1183","OBB","OPP",9,3
"1184","OBB","OPP",12,9
"1185","OBB","OPP",13,3
"1186","OBB","PBB",0,11
"1187","OBB","PBB",1,2
"1188","OBB","PBB",2,9
"1189","OBB","PBB",3,8
"1190","OBB","PBB",4,9
"1191","OBB","PBB",5,2
"1192","OBB","PBB",6,3
"1193","OBB","PBB",8,8
"1194","OBB","PBB",9,2
"1195","OBB","PBB",10,1
"1196","OBB","PBB",11,9
"1197","OBB","PBB",12,8
"1198","OBB","PBB",13,2
"1199","OBB","PBO",4,1
"1200","OBB","PBO",7,1
"1201","OBB","PBO",11,1
"1202","OBB","PBO",12,1
"1203","OBB","PGG",0,17
"1204","OBB","PGG",1,10
"1205","OBB","PGG",2,5
"1206","OBB","PGG",3,5
"1207","OBB","PGG",4,11
"1208","OBB","PGG",5,2
"1209","OBB","PGG",6,8
"1210","OBB","PGG",7,1
"1211","OBB","PGG",9,2
"1212","OBB","PGG",10,1
"1213","OBB","PGG",11,12
"1214","OBB","PGG",12,2
"1215","OBB","PGG",13,6
"1216","OBB","POO",0,7
"1217","OBB","POO",1,10
"1218","OBB","POO",2,16
"1219","OBB","POO",3,14
"1220","OBB","POO",4,54
"1221","OBB","POO",5,8
"1222","OBB","POO",6,10
"1223","OBB","POO",7,2
"1224","OBB","POO",8,2
"1225","OBB","POO",9,10
"1226","OBB","POO",10,2
"1227","OBB","POO",11,7
"1228","OBB","POO",12,2
"1229","OBB","POO",13,2
"1230","OBB","POP",1,1
"1231","OBB","POP",2,16
"1232","OBB","POP",3,8
"1233","OBB","POP",4,6
"1234","OBB","POP",5,4
"1235","OBB","POP",6,4
"1236","OBB","POP",7,3
"1237","OBB","POP",8,3
"1238","OBB","POP",9,2
"1239","OBB","POP",10,8
"1240","OBB","POP",11,8
"1241","OBB","POP",12,7
"1242","OBB","POP",13,6
"1243","OBB","PPB",0,6
"1244","OBB","PPB",1,3
"1245","OBB","PPB",2,5
"1246","OBB","PPB",3,8
"1247","OBB","PPB",4,8
"1248","OBB","PPB",5,5
"1249","OBB","PPB",6,11
"1250","OBB","PPB",7,6
"1251","OBB","PPB",8,5
"1252","OBB","PPB",9,10
"1253","OBB","PPB",10,4
"1254","OBB","PPB",11,7
"1255","OBB","PPB",12,5
"1256","OBB","PPB",13,3
"1257","OBB","PPO",0,1
"1258","OBB","PPO",1,5
"1259","OBB","PPO",2,3
"1260","OBB","PPO",3,9
"1261","OBB","PPO",4,14
"1262","OBB","PPO",5,2
"1263","OBB","PPO",6,3
"1264","OBB","PPO",7,3
"1265","OBB","PPO",8,2
"1266","OBB","PPO",9,2
"1267","OBB","PPO",10,9
"1268","OBB","PPO",11,6
"1269","OBB","PPO",12,4
"1270","OBB","PPO",13,6
"1271","OBB","PPP",0,2
"1272","OBB","PPP",1,2
"1273","OBB","PPP",2,2
"1274","OBB","PPP",3,1
"1275","OBB","PPP",7,5
"1276","OBB","PPP",9,4
"1277","OBB","PPP",10,2
"1278","OBB","PPP",11,2
"1279","OBB","PPP",13,3
"1280","OGO","BBB",4,14
"1281","OGO","BBB",5,7
"1282","OGO","BBB",6,32
"1283","OGO","BBB",7,18
"1284","OGO","BBB",8,10
"1285","OGO","BBB",9,10
"1286","OGO","BBB",10,4
"1287","OGO","BBB",11,19
"1288","OGO","BBB",12,8
"1289","OGO","BOB",0,4
"1290","OGO","BOB",1,19
"1291","OGO","BOB",2,14
"1292","OGO","BOB",3,7
"1293","OGO","BOB",4,10
"1294","OGO","BOB",5,12
"1295","OGO","BOB",6,11
"1296","OGO","BOB",7,13
"1297","OGO","BOB",8,2
"1298","OGO","BOB",9,5
"1299","OGO","BOB",10,5
"1300","OGO","BOB",11,12
"1301","OGO","BOB",12,4
"1302","OGO","BOB",13,6
"1303","OGO","GGG",0,4
"1304","OGO","GGG",1,9
"1305","OGO","GGG",2,2
"1306","OGO","GGG",3,5
"1307","OGO","GGG",4,4
"1308","OGO","GGG",5,4
"1309","OGO","GGG",6,7
"1310","OGO","GGG",7,3
"1311","OGO","GGG",8,3
"1312","OGO","GGG",9,1
"1313","OGO","GGG",10,3
"1314","OGO","GGG",11,6
"1315","OGO","GGG",12,4
"1316","OGO","GGG",13,1
"1317","OGO","GGO",1,1
"1318","OGO","GGO",6,1
"1319","OGO","GGO",7,46
"1320","OGO","GOO",1,1
"1321","OGO","GOO",3,1
"1322","OGO","GOO",4,1
"1323","OGO","GOO",5,2
"1324","OGO","GOO",6,3
"1325","OGO","GOO",7,1
"1326","OGO","GOO",11,1
"1327","OGO","GOO",12,3
"1328","OGO","GOP",3,1
"1329","OGO","GOP",4,2
"1330","OGO","GOP",6,2
"1331","OGO","GOP",7,3
"1332","OGO","GOP",9,2
"1333","OGO","GOP",10,1
"1334","OGO","GPG",1,1
"1335","OGO","GPG",8,4
"1336","OGO","OBB",11,3
"1337","OGO","OOO",0,7
"1338","OGO","OOO",1,12
"1339","OGO","OOO",2,18
"1340","OGO","OOO",3,13
"1341","OGO","OOO",4,22
"1342","OGO","OOO",5,10
"1343","OGO","OOO",6,19
"1344","OGO","OOO",7,1
"1345","OGO","OOO",8,6
"1346","OGO","OOO",9,7
"1347","OGO","OOO",10,2
"1348","OGO","OOO",11,19
"1349","OGO","OOO",12,5
"1350","OGO","OOO",13,12
"1351","OGO","OOP",2,1
"1352","OGO","OOP",3,1
"1353","OGO","OOP",4,11
"1354","OGO","OOP",5,5
"1355","OGO","OOP",6,20
"1356","OGO","OOP",7,38
"1357","OGO","OOP",8,4
"1358","OGO","OOP",9,5
"1359","OGO","OOP",10,1
"1360","OGO","OOP",11,4
"1361","OGO","OOP",12,1
"1362","OGO","OOP",13,2
"1363","OGO","OPP",0,1
"1364","OGO","OPP",1,5
"1365","OGO","OPP",2,8
"1366","OGO","OPP",3,4
"1367","OGO","OPP",4,10
"1368","OGO","OPP",5,4
"1369","OGO","OPP",6,6
"1370","OGO","OPP",7,6
"1371","OGO","OPP",8,6
"1372","OGO","OPP",12,4
"1373","OGO","OPP",13,2
"1374","OGO","PBB",0,10
"1375","OGO","PBB",1,10
"1376","OGO","PBB",2,12
"1377","OGO","PBB",3,13
"1378","OGO","PBB",4,18
"1379","OGO","PBB",5,7
"1380","OGO","PBB",6,9
"1381","OGO","PBB",7,1
"1382","OGO","PBB",8,6
"1383","OGO","PBB",10,2
"1384","OGO","PBB",11,11
"1385","OGO","PBB",12,5
"1386","OGO","PBB",13,6
"1387","OGO","PBO",0,1
"1388","OGO","PBO",2,2
"1389","OGO","PBO",3,1
"1390","OGO","PBO",4,2
"1391","OGO","PBO",6,1
"1392","OGO","PBO",7,1
"1393","OGO","PBO",11,1
"1394","OGO","PBO",12,1
"1395","OGO","PGG",0,10
"1396","OGO","PGG",1,15
"1397","OGO","PGG",2,17
"1398","OGO","PGG",3,11
"1399","OGO","PGG",4,10
"1400","OGO","PGG",5,12
"1401","OGO","PGG",6,16
"1402","OGO","PGG",7,6
"1403","OGO","PGG",8,4
"1404","OGO","PGG",9,7
"1405","OGO","PGG",10,6
"1406","OGO","PGG",11,10
"1407","OGO","PGG",12,6
"1408","OGO","PGG",13,4
"1409","OGO","POO",0,5
"1410","OGO","POO",1,12
"1411","OGO","POO",2,22
"1412","OGO","POO",3,9
"1413","OGO","POO",4,21
"1414","OGO","POO",5,7
"1415","OGO","POO",6,17
"1416","OGO","POO",7,16
"1417","OGO","POO",8,4
"1418","OGO","POO",9,10
"1419","OGO","POO",10,3
"1420","OGO","POO",11,17
"1421","OGO","POO",12,8
"1422","OGO","POO",13,4
"1423","OGO","POP",1,1
"1424","OGO","POP",2,20
"1425","OGO","POP",3,7
"1426","OGO","POP",4,10
"1427","OGO","POP",5,4
"1428","OGO","POP",6,9
"1429","OGO","POP",7,5
"1430","OGO","POP",8,6
"1431","OGO","POP",9,4
"1432","OGO","POP",10,5
"1433","OGO","POP",11,3
"1434","OGO","POP",12,3
"1435","OGO","POP",13,1
"1436","OGO","PPB",0,3
"1437","OGO","PPB",1,10
"1438","OGO","PPB",2,11
"1439","OGO","PPB",3,6
"1440","OGO","PPB",4,12
"1441","OGO","PPB",5,7
"1442","OGO","PPB",6,19
"1443","OGO","PPB",7,10
"1444","OGO","PPB",8,11
"1445","OGO","PPB",9,14
"1446","OGO","PPB",10,11
"1447","OGO","PPB",11,15
"1448","OGO","PPB",12,12
"1449","OGO","PPB",13,3
"1450","OGO","PPO",0,8
"1451","OGO","PPO",1,17
"1452","OGO","PPO",2,9
"1453","OGO","PPO",3,5
"1454","OGO","PPO",4,9
"1455","OGO","PPO",5,6
"1456","OGO","PPO",6,14
"1457","OGO","PPO",7,1
"1458","OGO","PPO",8,3
"1459","OGO","PPO",10,5
"1460","OGO","PPO",11,11
"1461","OGO","PPO",12,5
"1462","OGO","PPO",13,7
"1463","OGO","PPP",1,2
"1464","OGO","PPP",2,2
"1465","OGO","PPP",3,1
"1466","OGO","PPP",7,4
"1467","OGO","PPP",8,1
"1468","OGO","PPP",9,1
"1469","OGO","PPP",10,1
"1470","OGO","PPP",11,1
"1471","OGO","PPP",13,3
"1472","OOO","BBB",4,22
"1473","OOO","BBB",5,9
"1474","OOO","BOB",0,1
"1475","OOO","BOB",2,73
"1476","OOO","BOB",3,18
"1477","OOO","BOB",4,18
"1478","OOO","BOB",5,15
"1479","OOO","BOB",6,3
"1480","OOO","BOB",7,5
"1481","OOO","BOB",9,1
"1482","OOO","BOB",11,1
"1483","OOO","BOB",13,1
"1484","OOO","GGG",0,2
"1485","OOO","GGG",1,2
"1486","OOO","GGG",2,6
"1487","OOO","GGG",3,5
"1488","OOO","GGG",4,7
"1489","OOO","GGG",6,9
"1490","OOO","GGG",7,1
"1491","OOO","GGG",8,3
"1492","OOO","GGG",9,8
"1493","OOO","GGG",10,2
"1494","OOO","GGG",11,4
"1495","OOO","GGG",12,4
"1496","OOO","GGG",13,3
"1497","OOO","GGO",0,10
"1498","OOO","GGO",1,17
"1499","OOO","GGO",2,31
"1500","OOO","GGO",3,22
"1501","OOO","GGO",4,17
"1502","OOO","GGO",5,8
"1503","OOO","GGO",6,22
"1504","OOO","GGO",7,15
"1505","OOO","GGO",8,16
"1506","OOO","GGO",9,24
"1507","OOO","GGO",10,5
"1508","OOO","GGO",11,18
"1509","OOO","GGO",12,18
"1510","OOO","GGO",13,8
"1511","OOO","GOO",0,4
"1512","OOO","GOO",1,4
"1513","OOO","GOO",2,11
"1514","OOO","GOO",3,5
"1515","OOO","GOO",4,9
"1516","OOO","GOO",5,3
"1517","OOO","GOO",6,14
"1518","OOO","GOO",7,45
"1519","OOO","GOO",8,4
"1520","OOO","GOO",9,22
"1521","OOO","GOO",10,5
"1522","OOO","GOO",11,7
"1523","OOO","GOO",12,10
"1524","OOO","GOO",13,4
"1525","OOO","GOP",0,12
"1526","OOO","GOP",1,8
"1527","OOO","GOP",2,9
"1528","OOO","GOP",3,8
"1529","OOO","GOP",4,9
"1530","OOO","GOP",5,4
"1531","OOO","GOP",6,10
"1532","OOO","GOP",7,3
"1533","OOO","GOP",8,1
"1534","OOO","GOP",9,5
"1535","OOO","GOP",11,7
"1536","OOO","GOP",12,7
"1537","OOO","GOP",13,2
"1538","OOO","GPG",0,6
"1539","OOO","GPG",1,14
"1540","OOO","GPG",2,22
"1541","OOO","GPG",3,11
"1542","OOO","GPG",4,12
"1543","OOO","GPG",5,6
"1544","OOO","GPG",8,27
"1545","OOO","GPG",9,14
"1546","OOO","GPG",10,17
"1547","OOO","GPG",11,25
"1548","OOO","GPG",12,17
"1549","OOO","GPG",13,11
"1550","OOO","OBB",0,1
"1551","OOO","OBB",1,2
"1552","OOO","OBB",2,1
